Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EI","Emissions intensities","351","China","5510","Production","951","Milk, whole fresh buffalo","2001","2001","tonnes","2680000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","951","Milk, whole fresh buffalo","2002","2002","tonnes","2700000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","951","Milk, whole fresh buffalo","2003","2003","tonnes","2750000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","951","Milk, whole fresh buffalo","2004","2004","tonnes","2635877","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","951","Milk, whole fresh buffalo","2005","2005","tonnes","2800000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","951","Milk, whole fresh buffalo","2006","2006","tonnes","2850000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","951","Milk, whole fresh buffalo","2007","2007","tonnes","2900000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","951","Milk, whole fresh buffalo","2008","2008","tonnes","2950000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","951","Milk, whole fresh buffalo","2009","2009","tonnes","3000000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","951","Milk, whole fresh buffalo","2010","2010","tonnes","3050000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","951","Milk, whole fresh buffalo","2011","2011","tonnes","3050000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","951","Milk, whole fresh buffalo","2012","2012","tonnes","3080000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","951","Milk, whole fresh buffalo","2013","2013","tonnes","3050000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","951","Milk, whole fresh buffalo","2014","2014","tonnes","3100000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","951","Milk, whole fresh buffalo","2015","2015","tonnes","2693550","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","951","Milk, whole fresh buffalo","2016","2016","tonnes","2707598","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","951","Milk, whole fresh buffalo","2017","2017","tonnes","2677636","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","977","Meat, sheep","2000","2000","kg CO2eq/kg product","12.2861","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","977","Meat, sheep","2001","2001","kg CO2eq/kg product","11.6837","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","977","Meat, sheep","2002","2002","kg CO2eq/kg product","10.6703","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","977","Meat, sheep","2003","2003","kg CO2eq/kg product","10.6545","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","977","Meat, sheep","2004","2004","kg CO2eq/kg product","11.4773","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","977","Meat, sheep","2005","2005","kg CO2eq/kg product","12.1699","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","977","Meat, sheep","2006","2006","kg CO2eq/kg product","11.1053","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","977","Meat, sheep","2007","2007","kg CO2eq/kg product","9.943","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","977","Meat, sheep","2008","2008","kg CO2eq/kg product","10.1431","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","977","Meat, sheep","2009","2009","kg CO2eq/kg product","7.9261","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","977","Meat, sheep","2010","2010","kg CO2eq/kg product","7.9645","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","977","Meat, sheep","2011","2011","kg CO2eq/kg product","9.0791","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","977","Meat, sheep","2012","2012","kg CO2eq/kg product","9.1391","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","977","Meat, sheep","2013","2013","kg CO2eq/kg product","9.3414","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","977","Meat, sheep","2014","2014","kg CO2eq/kg product","9.4239","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","977","Meat, sheep","2015","2015","kg CO2eq/kg product","10.1794","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","977","Meat, sheep","2016","2016","kg CO2eq/kg product","9.9957","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","977","Meat, sheep","2017","2017","kg CO2eq/kg product","9.7763","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","977","Meat, sheep","2000","2000","gigagrams","18158.8451","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","977","Meat, sheep","2001","2001","gigagrams","17794.3057","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","977","Meat, sheep","2002","2002","gigagrams","17872.7182","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","977","Meat, sheep","2003","2003","gigagrams","18432.3365","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","977","Meat, sheep","2004","2004","gigagrams","20245.9758","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","977","Meat, sheep","2005","2005","gigagrams","21905.9103","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","977","Meat, sheep","2006","2006","gigagrams","21522.0378","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","977","Meat, sheep","2007","2007","gigagrams","20582.0571","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","977","Meat, sheep","2008","2008","gigagrams","20063.011","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","977","Meat, sheep","2009","2009","gigagrams","16200.8851","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","977","Meat, sheep","2010","2010","gigagrams","16486.4492","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","977","Meat, sheep","2011","2011","gigagrams","18557.7589","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","977","Meat, sheep","2012","2012","gigagrams","18689.5201","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","977","Meat, sheep","2013","2013","gigagrams","19443.2825","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","977","Meat, sheep","2014","2014","gigagrams","20581.9078","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","977","Meat, sheep","2015","2015","gigagrams","22885.317","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","977","Meat, sheep","2016","2016","gigagrams","23416.863","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","23308.662","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","977","Meat, sheep","2000","2000","tonnes","1478000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","977","Meat, sheep","2001","2001","tonnes","1523000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","977","Meat, sheep","2002","2002","tonnes","1675000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","977","Meat, sheep","2003","2003","tonnes","1730000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","977","Meat, sheep","2004","2004","tonnes","1764000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","977","Meat, sheep","2005","2005","tonnes","1800000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","977","Meat, sheep","2006","2006","tonnes","1938000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","977","Meat, sheep","2007","2007","tonnes","2070000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","977","Meat, sheep","2008","2008","tonnes","1978000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","977","Meat, sheep","2009","2009","tonnes","2044000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","977","Meat, sheep","2010","2010","tonnes","2070000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","977","Meat, sheep","2011","2011","tonnes","2044000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","977","Meat, sheep","2012","2012","tonnes","2045000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","977","Meat, sheep","2013","2013","tonnes","2081400","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","977","Meat, sheep","2014","2014","tonnes","2184000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","977","Meat, sheep","2015","2015","tonnes","2248200","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","977","Meat, sheep","2016","2016","tonnes","2342700","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","977","Meat, sheep","2017","2017","tonnes","2384200","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","982","Milk, whole fresh sheep","2000","2000","kg CO2eq/kg product","8.7511","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","982","Milk, whole fresh sheep","2001","2001","kg CO2eq/kg product","7.7702","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","982","Milk, whole fresh sheep","2002","2002","kg CO2eq/kg product","7.5618","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","982","Milk, whole fresh sheep","2003","2003","kg CO2eq/kg product","7.5315","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","982","Milk, whole fresh sheep","2004","2004","kg CO2eq/kg product","7.168","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","982","Milk, whole fresh sheep","2005","2005","kg CO2eq/kg product","6.998","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","982","Milk, whole fresh sheep","2006","2006","kg CO2eq/kg product","7.3303","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","982","Milk, whole fresh sheep","2007","2007","kg CO2eq/kg product","7.3692","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","982","Milk, whole fresh sheep","2008","2008","kg CO2eq/kg product","7.0165","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","982","Milk, whole fresh sheep","2009","2009","kg CO2eq/kg product","5.5853","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","982","Milk, whole fresh sheep","2010","2010","kg CO2eq/kg product","5.6005","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","982","Milk, whole fresh sheep","2011","2011","kg CO2eq/kg product","5.5749","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","982","Milk, whole fresh sheep","2012","2012","kg CO2eq/kg product","7.0734","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","982","Milk, whole fresh sheep","2013","2013","kg CO2eq/kg product","7.0795","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","982","Milk, whole fresh sheep","2014","2014","kg CO2eq/kg product","7.0961","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","982","Milk, whole fresh sheep","2015","2015","kg CO2eq/kg product","6.9733","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","982","Milk, whole fresh sheep","2016","2016","kg CO2eq/kg product","7.0038","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","982","Milk, whole fresh sheep","2017","2017","kg CO2eq/kg product","6.9969","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2000","2000","gigagrams","7412.1632","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2001","2001","gigagrams","7568.2087","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2002","2002","gigagrams","7607.2201","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2003","2003","gigagrams","7704.7486","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2004","2004","gigagrams","7724.2543","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2005","2005","gigagrams","7802.277","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2006","2006","gigagrams","7997.334","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2007","2007","gigagrams","7899.8055","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2008","2008","gigagrams","7690.1193","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2009","2009","gigagrams","8875.0901","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2010","2010","gigagrams","9655.3178","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2011","2011","gigagrams","8523.9877","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2012","2012","gigagrams","8543.4934","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2013","2013","gigagrams","8582.5048","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2014","2014","gigagrams","8680.0332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2015","2015","gigagrams","8029.3011","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2016","2016","gigagrams","8194.5923","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2017","2017","gigagrams","8163.9715","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","982","Milk, whole fresh sheep","2000","2000","tonnes","847000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","982","Milk, whole fresh sheep","2001","2001","tonnes","974000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","982","Milk, whole fresh sheep","2002","2002","tonnes","1006000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","982","Milk, whole fresh sheep","2003","2003","tonnes","1023000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","982","Milk, whole fresh sheep","2004","2004","tonnes","1077600","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","982","Milk, whole fresh sheep","2005","2005","tonnes","1114930","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","982","Milk, whole fresh sheep","2006","2006","tonnes","1091000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","982","Milk, whole fresh sheep","2007","2007","tonnes","1072000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","982","Milk, whole fresh sheep","2008","2008","tonnes","1096000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","982","Milk, whole fresh sheep","2009","2009","tonnes","1589000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","982","Milk, whole fresh sheep","2010","2010","tonnes","1724000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","982","Milk, whole fresh sheep","2011","2011","tonnes","1529000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","982","Milk, whole fresh sheep","2012","2012","tonnes","1207830","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","982","Milk, whole fresh sheep","2013","2013","tonnes","1212310","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","982","Milk, whole fresh sheep","2014","2014","tonnes","1223205","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","982","Milk, whole fresh sheep","2015","2015","tonnes","1151440","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","982","Milk, whole fresh sheep","2016","2016","tonnes","1170022","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","982","Milk, whole fresh sheep","2017","2017","tonnes","1166803","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","1130","Milk, whole fresh camel","2000","2000","kg CO2eq/kg product","6.1049","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","1130","Milk, whole fresh camel","2001","2001","kg CO2eq/kg product","6.0889","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","1130","Milk, whole fresh camel","2002","2002","kg CO2eq/kg product","5.9539","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","1130","Milk, whole fresh camel","2003","2003","kg CO2eq/kg product","5.9062","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","1130","Milk, whole fresh camel","2004","2004","kg CO2eq/kg product","5.9087","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","1130","Milk, whole fresh camel","2005","2005","kg CO2eq/kg product","6.0856","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","1130","Milk, whole fresh camel","2006","2006","kg CO2eq/kg product","6.0011","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","1130","Milk, whole fresh camel","2007","2007","kg CO2eq/kg product","6.1124","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","1130","Milk, whole fresh camel","2008","2008","kg CO2eq/kg product","5.8296","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","1130","Milk, whole fresh camel","2009","2009","kg CO2eq/kg product","5.8219","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","1130","Milk, whole fresh camel","2010","2010","kg CO2eq/kg product","5.8487","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","1130","Milk, whole fresh camel","2011","2011","kg CO2eq/kg product","5.9892","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","1130","Milk, whole fresh camel","2012","2012","kg CO2eq/kg product","5.9961","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","1130","Milk, whole fresh camel","2013","2013","kg CO2eq/kg product","6.0029","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","1130","Milk, whole fresh camel","2014","2014","kg CO2eq/kg product","6.0325","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","1130","Milk, whole fresh camel","2015","2015","kg CO2eq/kg product","6.0097","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","1130","Milk, whole fresh camel","2016","2016","kg CO2eq/kg product","6.0204","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","71761","Emissions intensity","1130","Milk, whole fresh camel","2017","2017","kg CO2eq/kg product","6.0693","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","1130","Milk, whole fresh camel","2000","2000","gigagrams","90.017","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","1130","Milk, whole fresh camel","2001","2001","gigagrams","88.7243","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","1130","Milk, whole fresh camel","2002","2002","gigagrams","77.8285","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","1130","Milk, whole fresh camel","2003","2003","gigagrams","74.3028","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","1130","Milk, whole fresh camel","2004","2004","gigagrams","74.5578","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","1130","Milk, whole fresh camel","2005","2005","gigagrams","88.7668","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","1130","Milk, whole fresh camel","2006","2006","gigagrams","90.017","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","1130","Milk, whole fresh camel","2007","2007","gigagrams","91.2672","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","1130","Milk, whole fresh camel","2008","2008","gigagrams","69.1281","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","1130","Milk, whole fresh camel","2009","2009","gigagrams","68.6617","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","1130","Milk, whole fresh camel","2010","2010","gigagrams","70.6033","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","1130","Milk, whole fresh camel","2011","2011","gigagrams","81.2654","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","1130","Milk, whole fresh camel","2012","2012","gigagrams","81.8905","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","1130","Milk, whole fresh camel","2013","2013","gigagrams","82.5156","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","1130","Milk, whole fresh camel","2014","2014","gigagrams","85.0161","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","1130","Milk, whole fresh camel","2015","2015","gigagrams","83.2232","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","1130","Milk, whole fresh camel","2016","2016","gigagrams","84.1747","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","7231","Emissions (CO2eq)","1130","Milk, whole fresh camel","2017","2017","gigagrams","88.3642","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","351","China","5510","Production","1130","Milk, whole fresh camel","2000","2000","tonnes","14745","A","Aggregate, may include official, semi-official, estimated or calculated data"
